fpr,tpr
0.30702787593246955,0.94018296973962
0.30702787593246955,0.9415904292751583
0.31193561052218294,0.9415904292751583
0.31193561052218294,0.9422941590429276
0.3140950137416568,0.9422941590429276
0.3140950137416568,0.9429978888106967
0.3243031016882607,0.9429978888106967
0.3243031016882607,0.9437016185784659
0.3272477424420887,0.9437016185784659
0.3272477424420887,0.944405348346235
0.3276403612092658,0.944405348346235
0.3276403612092658,0.9451090781140042
0.33078131134668237,0.9451090781140042
0.33078131134668237,0.9458128078817734
0.33294071456615626,0.9458128078817734
0.33294071456615626,0.9465165376495426
0.3352964271692187,0.9465165376495426
0.3352964271692187,0.9472202674173118
0.3382410679230467,0.9472202674173118
0.3382410679230467,0.9486277269528501
0.3388299960738123,0.9486277269528501
0.3388299960738123,0.9493314567206192
0.33902630545740087,0.9493314567206192
0.33902630545740087,0.9500351864883885
0.3435414212799372,0.9500351864883885
0.34393404004711425,0.9500351864883885
0.3462897526501767,0.9500351864883885
0.3462897526501767,0.9507389162561576
0.35001963093835886,0.9507389162561576
0.35001963093835886,0.9514426460239268
0.35276796230859836,0.9514426460239268
0.35276796230859836,0.952146375791696
0.353749509226541,0.952146375791696
0.353749509226541,0.9528501055594651
0.3574793875147232,0.9528501055594651
0.3574793875147232,0.9535538353272344
0.3623871221044366,0.9535538353272344
0.3623871221044366,0.9542575650950035
0.36317235963879074,0.9542575650950035
0.36317235963879074,0.9549612948627727
0.37004318806438946,0.9549612948627727
0.37004318806438946,0.9556650246305419
0.37063211621515507,0.9556650246305419
0.37063211621515507,0.956368754398311
0.37279151943462896,0.956368754398311
0.37279151943462896,0.9570724841660803
0.3735767569689831,0.9570724841660803
0.3735767569689831,0.9577762139338494
0.3839811542991755,0.9577762139338494
0.3839811542991755,0.9584799437016186
0.3906556733411857,0.9584799437016186
0.3906556733411857,0.9591836734693877
0.39144091087553984,0.9591836734693877
0.39144091087553984,0.9598874032371569
0.3973301923831959,0.9598874032371569
0.3973301923831959,0.9605911330049262
0.3992932862190813,0.9605911330049262
0.3992932862190813,0.9612948627726953
0.400667451904201,0.9612948627726953
0.400667451904201,0.9619985925404645
0.4010600706713781,0.9619985925404645
0.4010600706713781,0.9634060520760028
0.40694935217903416,0.9634060520760028
0.40694935217903416,0.9641097818437719
0.4106792304672163,0.9641097818437719
0.4106792304672163,0.9648135116115412
0.41303494307027877,0.9648135116115412
0.41303494307027877,0.9655172413793104
0.4144091087553985,0.9655172413793104
0.4144091087553985,0.9662209711470795
0.41813898704358066,0.9662209711470795
0.41813898704358066,0.9669247009148487
0.41872791519434627,0.9669247009148487
0.41872791519434627,0.9676284306826178
0.42854338437377304,0.9676284306826178
0.42854338437377304,0.9683321604503871
0.42913231252453865,0.9683321604503871
0.42913231252453865,0.9690358902181563
0.43031016882606987,0.9690358902181563
0.43031016882606987,0.9697396199859254
0.43109540636042404,0.9697396199859254
0.43109540636042404,0.9704433497536946
0.45838241067923047,0.9704433497536946
0.45838241067923047,0.9711470795214637
0.4658421672555948,0.9711470795214637
